country,purchase_channel,brand,category,subcategory,color,material,base_price,discount_pct,final_price,gender,age,height_cm,weight_kg,bmi,body_shape,chest_bust_cm,waist_cm,hip_cm,purchase_year,purchase_month,purchase_day,purchase_hour,day_of_week,is_weekend,season,days_since_last_purchase,chest_waist_ratio,waist_hip_ratio,chest_hip_ratio,height_weight_ratio,body_surface_area,bmi_category,is_proportional,discount_amount,is_discounted,is_high_value,user_purchase_count,user_total_purchases,user_return_rate,user_avg_price,user_price_std,price_vs_user_avg,prev_purchased_size,prev_fit_feedback,prev_category,prev_brand,user_experience_level,brand_return_rate,brand_avg_price,category_return_rate,category_avg_price,subcategory_avg_price,brand_category_purchases,is_favorite_brand,size_numeric,user_usual_size,is_usual_size,gender_body_type,gender_category,age_group,height_category,weight_category,size_delta_height_cm,size_delta_chest_bust_cm,size_delta_waist_cm,size_delta_hip_cm
India,App,Nike,Bottoms,Leggings,Black,Cotton,3453.34,20,2762.6720000000005,Male,29,179.8,71.0,21.962358373721383,Hourglass,98.8,80.9,95.3,2025,5,1,2,3,0,2,365.0,1.2212608158220024,0.8488982161594965,1.036726128016789,2.5323943661971837,1.8961541688989023,Normal,1,690.6679999999997,1,0,1,1,0.0,2762.6720000000005,0.0,0.0,No History,No History,No History,No History,New,0.6321243523316062,3016.233515544041,0.7043357933579336,1711.5967151752768,1696.785991780822,1,0,3,M,1,Other,Male_Bottoms,Young,Tall,Average,13.681597701149457,5.3114367816091885,5.66206896551725,2.3597701149425205
India,App,Calvin Klein,Dresses,Maxi,Pink,Denim,2529.83,20,2023.864,Female,31,168.3,80.0,28.2437107434486,Plus,97.9,76.9,101.7,2024,6,25,2,1,0,3,0.0,1.2730819245773732,0.7561455260570306,0.9626352015732548,2.10375,1.90147470401107,Overweight,1,505.9659999999999,1,0,5,5,1.0,2023.864,0.0,0.0,XS,Too Small,Dresses,Calvin Klein,Regular,0.7116357504215851,3198.191892074199,0.6848013816925734,2658.4379775474954,2715.0721222222223,5,1,1,XS,1,Other,Female_Dresses,Adult,Average,Heavy,-0.3333650793650804,2.5714285714285836,0.14920634920635223,7.338095238095235
India,App,Calvin Klein,Ethnicwear,Kurti,Black,Wool,6089.06,60,2435.6240000000003,Female,28,165.3,75.6,27.667893057005735,Athletic,95.5,75.1,99.4,2024,6,7,5,4,0,3,0.0,1.2716378162450068,0.7555331991951709,0.9607645875251508,2.1865079365079367,1.8322549581619296,Overweight,1,3653.436,1,0,7,8,1.0,2435.6240000000003,0.0,0.0,L,Too Large,Ethnicwear,Calvin Klein,Expert,0.7116357504215851,3198.191892074199,0.7192982456140351,3781.1896993620417,3631.62046039604,7,1,4,L,1,F_Athletic,Female_Ethnicwear,Young,Average,Heavy,-0.17674418604650555,2.9953488372093062,1.4511627906976656,4.7674418604651265
India,Store,Allen Solly,Activewear,Running Shorts,Yellow,Blends,3300.21,30,2310.147,Male,35,179.0,66.7,20.81707811866047,Inverted Triangle,97.0,79.5,93.9,2023,11,13,21,0,0,4,0.0,1.220125786163522,0.8466453674121405,1.033013844515442,2.6836581709145424,1.8405102928539392,Normal,1,990.063,1,0,3,3,1.0,2310.147,0.0,0.0,XS,Too Small,Activewear,Allen Solly,Beginner,0.7333333333333333,2509.4318096491224,0.7184846505551927,1831.609422273024,1902.435391304348,3,1,1,XS,1,Other,Male_Activewear,Adult,Tall,Average,7.874470588235283,0.9666666666666686,2.462745098039207,-2.2156862745097925
India,Store,Calvin Klein,Footwear,Heels,Beige,Blends,10116.76,0,8527.213250000004,Male,33,157.4,84.1,33.94583842588182,Petite,100.9,81.6,93.0,2025,2,12,4,2,0,1,365.0,1.2365196078431373,0.8774193548387096,1.0849462365591398,1.871581450653984,1.8502612337830355,Obese,1,0.0,0,1,1,1,1.0,10116.76,0.0,0.0,No History,No History,No History,No History,New,0.7116357504215851,3198.191892074199,0.6825726141078838,4824.713633125864,4780.372351711027,1,0,-1,Other,1,Other,Male_Footwear,Adult,Short,Heavy,-9.978808510638288,7.191489361702125,6.374468085106386,-0.8723404255319167
India,Web,Marks & Spencer,Outerwear,Jacket,Yellow,Polyester,4298.08,25,3223.56,Female,31,154.0,64.2,27.070332265137463,Inverted Triangle,88.7,69.8,92.3,2023,8,19,0,5,1,3,365.0,1.2707736389684814,0.7562296858071506,0.9609967497291442,2.398753894080997,1.6237577360679831,Overweight,1,1074.52,1,0,1,1,1.0,3223.56,0.0,0.0,No History,No History,No History,No History,New,0.7051926298157454,2221.556347571189,0.6914893617021277,4119.835555673759,4004.5763104166663,1,0,1,XS,1,Other,Female_Outerwear,Adult,Short,Average,-13.554718750000006,-5.729703125,-6.134375000000006,-1.6328125
India,App,Marks & Spencer,Bottoms,Leggings,Beige,Leather,1500.24,40,900.144,Male,29,165.5,93.8,34.2457626345141,Plus,105.7,85.5,97.5,2025,7,5,4,5,1,3,365.0,1.2362573099415206,0.8769230769230769,1.084102564102564,1.7643923240938166,2.0099306762841644,Obese,1,600.096,1,0,1,5,1.0,900.144,0.0,0.0,No History,No History,No History,No History,New,0.7051926298157454,2221.556347571189,0.7043357933579336,1711.5967151752768,1696.785991780822,1,0,1,XS,1,Other,Male_Bottoms,Young,Average,Very Heavy,-1.3297477477477457,11.43422522522522,9.81891891891891,3.489189189189176
India,App,Gap,Ethnicwear,Anarkali,Black,Rayon,4208.18,10,3787.362000000001,Unisex,16,163.3,71.6,26.84977513313326,Rectangle,93.3,73.4,97.3,2024,5,25,0,5,1,2,365.0,1.271117166212534,0.7543679342240495,0.9588900308324768,2.2807262569832405,1.774677086779861,Overweight,1,420.81799999999976,1,1,1,1,1.0,3787.362000000001,0.0,0.0,No History,No History,No History,No History,New,0.7395659432387313,2498.905944908181,0.7192982456140351,3781.1896993620417,3895.1056884057966,1,0,1,XS,1,Other,Unisex_Ethnicwear,Teen,Average,Average,-1.8347826086956331,-0.4304347826086996,-1.1652173913043384,1.9673913043478137
Germany,Web,Puma,Tops,Sweatshirt,Purple,Linen,2067.18,10,1860.462,Unisex,25,158.3,69.7,27.81448021041634,Rectangle,92.0,72.3,95.6,2025,1,16,21,3,0,1,365.0,1.2724757952973722,0.7562761506276151,0.9623430962343096,2.27116212338594,1.715394122170324,Overweight,1,206.71799999999985,1,0,1,1,1.0,1860.462,0.0,0.0,No History,No History,No History,No History,New,0.6792452830188679,2838.565890566038,0.6960877862595419,1051.7262104007634,1043.9305948553051,1,0,3,M,1,Other,Unisex_Tops,Young,Short,Average,-10.18999999999997,-1.9971857142857061,-3.1285714285714334,1.1499999999999915
India,App,FabIndia,Bottoms,Leggings,Beige,Rayon,1549.94,40,929.964,Male,28,175.2,80.0,26.062842726381856,Rectangle,101.2,82.5,96.1,2024,5,3,19,4,0,2,365.0,1.2266666666666668,0.858480749219563,1.053069719042664,2.19,1.9576803964107112,Overweight,1,619.9760000000001,1,0,1,1,1.0,929.964,0.0,0.0,No History,No History,No History,No History,New,0.7055555555555556,2134.0007064814813,0.7043357933579336,1711.5967151752768,1696.785991780822,1,0,4,L,1,Other,Male_Bottoms,Young,Tall,Heavy,7.549382716049365,8.750617283950618,8.556790123456793,2.050617283950615
India,App,Tommy Hilfiger,Bottoms,Leggings,Yellow,Silk,3606.04,25,2704.53,Female,23,172.8,73.3,24.548021690672147,Inverted Triangle,95.2,75.1,99.8,2025,3,30,7,6,1,2,365.0,1.2676431424766978,0.75250501002004,0.9539078156312626,2.35743519781719,1.8674746836702347,Normal,1,901.5100000000002,1,0,1,1,0.0,2704.53,0.0,0.0,No History,No History,No History,No History,New,0.7051282051282052,3057.712463369963,0.7043357933579336,1711.5967151752768,1696.785991780822,1,0,2,S,1,Other,Female_Bottoms,Young,Tall,Average,6.5162790697674495,0.998837209302323,-0.22674418604651692,5.0965116279069775
USA,App,Mango,Dresses,A-Line,Beige,Wool,3080.2,15,2618.17,Male,36,172.6,69.8,23.430083690379163,Rectangle,96.6,79.0,92.6,2024,9,11,17,2,0,4,365.0,1.222784810126582,0.8531317494600432,1.043196544276458,2.4727793696275078,1.8275086953538928,Normal,1,462.0300000000002,1,0,1,1,0.0,2618.17,0.0,0.0,No History,No History,No History,No History,New,0.7133105802047781,2897.3237721843007,0.6848013816925734,2658.4379775474954,2479.1718840206186,1,0,3,M,1,Other,Male_Dresses,Adult,Tall,Average,5.461274193548377,2.1532096774193548,3.3951612903225765,-2.1467741935483957
India,App,Allen Solly,Ethnicwear,Kurta,Brown,Linen,5195.16,60,2078.064,Male,29,184.7,70.3,20.60732090464673,Inverted Triangle,99.9,81.9,96.8,2024,11,29,2,4,0,4,365.0,1.2197802197802197,0.8460743801652894,1.03202479338843,2.6273115220483643,1.9253550835929292,Normal,1,3117.096,1,0,1,1,1.0,2078.064,0.0,0.0,No History,No History,No History,No History,New,0.7333333333333333,2509.4318096491224,0.7192982456140351,3781.1896993620417,3747.954526162791,1,0,2,S,1,Other,Male_Ethnicwear,Young,Very Tall,Average,16.320238095238096,6.034511904761914,6.476190476190482,2.777380952380952
India,Web,Adidas,Outerwear,Cardigan,Grey,Linen,5829.61,15,4955.1685,Unisex,28,164.7,80.9,29.823686347719125,Rectangle,98.2,77.0,101.6,2024,5,3,22,4,0,2,0.0,1.2753246753246754,0.7578740157480316,0.9665354330708662,2.0358467243510505,1.880820305150299,Overweight,1,874.4414999999999,1,1,2,2,1.0,4955.1685,0.0,0.0,M,Slightly Loose,Outerwear,Adidas,Beginner,0.7126050420168067,2914.161882352941,0.6914893617021277,4119.835555673759,4149.657768707483,2,0,3,M,1,Other,Unisex_Outerwear,Young,Average,Heavy,-6.18236764705884,2.8646911764705862,0.5161764705882348,6.076470588235296
UK,App,U.S. Polo Assn.,Ethnicwear,Anarkali,Green,Blends,2431.18,10,2188.062,Female,30,162.3,73.5,27.90296147227413,Plus,94.3,74.1,98.0,2024,8,30,21,4,0,3,365.0,1.2726045883940622,0.7561224489795918,0.9622448979591836,2.2081632653061227,1.7865672544278717,Overweight,1,243.11799999999997,1,0,1,1,0.0,2188.062,0.0,0.0,No History,No History,No History,No History,New,0.7243697478991596,2268.3449899159664,0.7192982456140351,3781.1896993620417,3895.1056884057966,1,0,2,S,1,Other,Female_Ethnicwear,Young,Average,Average,-3.0333333333333314,2.4484848484848527,0.539393939393932,5.045454545454547
India,App,Biba,Ethnicwear,Lehenga,Beige,Linen,5467.73,60,2187.092,Male,41,181.0,83.1,25.3655260828424,Athletic,103.6,84.5,98.6,2023,10,26,0,3,0,4,365.0,1.22603550295858,0.8569979716024341,1.050709939148073,2.1780986762936223,2.0371064578926643,Overweight,1,3280.6379999999995,1,0,1,2,1.0,2187.092,0.0,0.0,No History,No History,No History,No History,New,0.6886326194398682,2368.830215815486,0.7192982456140351,3781.1896993620417,3997.402266816144,1,0,4,L,1,M_Athletic,Male_Ethnicwear,Middle,Very Tall,Heavy,10.756521739130449,7.730434782608697,7.347826086956516,3.4934782608695656
India,Web,Zara,Tops,T-Shirt,Grey,Rayon,1151.6,40,690.9599999999999,Male,26,169.8,59.2,20.532712912440463,Pear,91.6,75.1,88.8,2023,11,12,17,6,1,4,0.0,1.2197070572569908,0.8457207207207207,1.0315315315315314,2.8682432432432434,1.683867331390391,Normal,1,460.64,1,0,5,7,1.0,690.9599999999999,0.0,0.0,XS,Too Small,Tops,Zara,Regular,0.7191650853889943,2310.2258776091085,0.6960877862595419,1051.7262104007634,998.7868827683616,5,1,1,XS,1,Other,Male_Tops,Young,Average,Light,3.618390804597709,-0.4022988505747094,1.470114942528724,-4.4931034482758605
UK,Web,Mango,Outerwear,Blazer,Red,Leather,7889.66,35,5128.279,Female,29,157.0,51.4,20.852772931964783,Petite,81.6,64.8,86.5,2024,7,2,2,1,0,3,0.0,1.2592592592592593,0.7491329479768786,0.9433526011560692,3.0544747081712065,1.4981417161491606,Normal,1,2761.3809999999994,1,1,6,10,1.0,5128.279,0.0,0.0,M,Too Large,Outerwear,Mango,Expert,0.7133105802047781,2897.3237721843007,0.6914893617021277,4119.835555673759,4195.299175355451,6,1,3,M,1,F_Petite,Female_Outerwear,Young,Short,Light,-8.540983606557376,-10.806557377049188,-8.85409836065574,-7.8032786885245855
Germany,Web,Forever 21,Tops,Sweatshirt,Black,Cotton,1176.42,20,941.136,Female,34,163.1,66.7,25.073670353035023,Inverted Triangle,90.7,71.6,95.0,2025,7,29,18,1,0,3,365.0,1.266759776536313,0.7536842105263157,0.9547368421052632,2.44527736131934,1.7204772125302918,Overweight,1,235.284,1,0,1,1,0.0,941.136,0.0,0.0,No History,No History,No History,No History,New,0.6994328922495274,2390.885741965973,0.6960877862595419,1051.7262104007634,1043.9305948553051,1,0,2,S,1,Other,Female_Tops,Adult,Average,Average,-4.102451219512204,-2.8646341463414586,-3.3048780487804947,0.6804878048780552
India,Web,Van Heusen,Outerwear,Cardigan,Beige,Cotton,2299.76,50,1149.88,Male,31,165.5,85.3,31.142468579147685,Inverted Triangle,102.0,82.7,95.0,2025,4,28,22,0,0,2,365.0,1.2333736396614268,0.8705263157894737,1.0736842105263158,1.94021101992966,1.9304040076940503,Obese,1,1149.88,1,0,1,1,1.0,1149.88,0.0,0.0,No History,No History,No History,No History,New,0.660245183887916,2193.4145166374783,0.6914893617021277,4119.835555673759,4149.657768707483,1,0,2,S,1,Other,Male_Outerwear,Adult,Average,Heavy,1.637500000000017,6.679166666666674,6.056250000000006,1.5041666666666629
Canada,App,Nike,Ethnicwear,Saree,Black,Leather,5387.96,20,4310.368,Male,24,183.3,81.8,24.34604238413828,Rectangle,103.6,84.6,99.0,2024,5,31,22,4,0,2,365.0,1.2245862884160756,0.8545454545454545,1.0464646464646463,2.240831295843521,2.04211062440961,Normal,1,1077.5919999999996,1,1,1,1,0.0,4310.368,0.0,0.0,No History,No History,No History,No History,New,0.6321243523316062,3016.233515544041,0.7192982456140351,3781.1896993620417,3634.027269230769,1,0,3,M,1,Other,Male_Ethnicwear,Young,Very Tall,Heavy,16.134409836065572,9.993442622950809,9.472131147540978,5.219672131147533
India,App,Calvin Klein,Bottoms,Chinos,Red,Silk,3756.28,15,3192.838,Female,27,160.9,55.2,21.32195338449315,Hourglass,84.3,66.9,89.3,2024,7,17,19,2,0,3,365.0,1.2600896860986546,0.7491601343784995,0.9440089585666294,2.914855072463768,1.5719675028591074,Normal,1,563.442,1,0,1,1,1.0,3192.838,0.0,0.0,No History,No History,No History,No History,New,0.7116357504215851,3198.191892074199,0.7043357933579336,1711.5967151752768,1643.655101744186,1,0,2,S,1,Other,Female_Bottoms,Young,Average,Light,-4.9141025641025635,-8.561538461538461,-7.4141025641025635,-4.339743589743591
India,Store,W,Ethnicwear,Saree,Beige,Polyester,2352.04,10,2116.836,Male,31,171.9,89.8,30.38957197743049,Athletic,104.6,84.9,97.8,2024,8,18,6,6,1,3,0.0,1.2320376914016489,0.8680981595092025,1.069529652351738,1.9142538975501115,2.0280739062837405,Obese,1,235.20399999999967,1,0,2,2,1.0,2116.836,0.0,0.0,L,Slightly Loose,Ethnicwear,W,Beginner,0.7166947723440135,2526.2054148397974,0.7192982456140351,3781.1896993620417,3634.027269230769,2,0,4,L,1,M_Athletic,Male_Ethnicwear,Adult,Tall,Heavy,4.578553571428586,11.726785714285711,10.439285714285717,4.098214285714278
India,App,Allen Solly,Accessories,Scarf,Beige,Wool,1689.14,15,1435.769,Unisex,27,163.7,61.9,23.099005921779085,Apple,88.3,69.9,93.0,2024,9,13,7,4,0,4,365.0,1.2632331902718168,0.7516129032258065,0.9494623655913978,2.6445880452342485,1.6711681193220738,Normal,1,253.3710000000001,1,0,1,1,0.0,1435.769,0.0,0.0,No History,No History,No History,No History,New,0.7333333333333333,2509.4318096491224,0.7011739594450374,1425.4319487726789,1457.1376639344264,1,0,1,XS,1,Other,Unisex_Accessories,Young,Average,Average,-2.950000000000017,-6.945000000000007,-6.4950000000000045,-1.6325000000000074
India,App,Under Armour,Dresses,Maxi,Blue,Linen,2393.23,50,1196.615,Female,26,160.7,66.9,25.905642279866903,Inverted Triangle,90.6,71.4,94.7,2025,6,3,4,1,0,3,0.0,1.2689075630252098,0.7539598732840549,0.9567053854276664,2.4020926756352763,1.7042524788812232,Overweight,1,1196.615,1,0,4,8,1.0,1196.615,0.0,0.0,L,Too Large,Dresses,Under Armour,Regular,0.7032374100719424,2776.533413669065,0.6848013816925734,2658.4379775474954,2715.0721222222223,4,1,4,L,1,Other,Female_Dresses,Young,Average,Average,-2.72741935483873,-3.8161451612903363,-3.9370967741935345,0.23548387096774093
India,App,Uniqlo,Dresses,A-Line,Green,Denim,4346.8,25,3260.1000000000004,Female,33,174.7,54.4,17.82432489550326,Plus,86.7,69.2,92.8,2025,2,15,18,5,1,1,365.0,1.2528901734104043,0.7456896551724138,0.9342672413793104,3.211397058823529,1.6582813336130569,Underweight,1,1086.6999999999998,1,0,1,1,0.0,3260.1000000000004,0.0,0.0,No History,No History,No History,No History,New,0.6401446654611211,2511.5163444846294,0.6848013816925734,2658.4379775474954,2479.1718840206186,1,0,1,XS,1,Other,Female_Dresses,Adult,Tall,Light,6.168159090909086,-7.08865909090909,-5.947727272727263,-1.8590909090909093
India,Store,U.S. Polo Assn.,Footwear,Sandals,Red,Blends,2845.06,20,2276.048,Female,31,158.4,72.1,28.735907050300984,Plus,93.4,73.3,96.8,2024,11,1,0,4,0,4,0.0,1.2742155525238743,0.7572314049586777,0.9648760330578512,2.196948682385576,1.7410502853433665,Overweight,1,569.0119999999997,1,0,2,6,1.0,2276.048,0.0,0.0,5,Too Small,Footwear,U.S. Polo Assn.,Beginner,0.7243697478991596,2268.3449899159664,0.6825726141078838,4824.713633125864,4722.147845410628,2,0,-1,Other,1,Other,Female_Footwear,Adult,Short,Average,-6.396000000000015,-1.000013333333328,-2.0919999999999987,2.145333333333326
India,Marketplace,FabIndia,Footwear,Loafers,Olive,Denim,2563.75,35,1666.4375,Female,53,166.1,57.7,20.913973252586796,Plus,86.5,68.7,91.7,2025,2,28,21,4,0,1,365.0,1.2590975254730712,0.7491821155943293,0.9432933478735004,2.8786828422876947,1.6392078597658737,Normal,1,897.3125,1,0,1,1,0.0,1666.4375,0.0,0.0,No History,No History,No History,No History,New,0.7055555555555556,2134.0007064814813,0.6825726141078838,4824.713633125864,5332.064838912133,1,0,-1,Other,1,Other,Female_Footwear,Senior,Average,Light,-0.2924528301886653,-9.40377358490565,-7.652830188679232,-5.094339622641513
India,Store,Mango,Outerwear,Jacket,Brown,Silk,5445.01,20,4356.008000000001,Female,28,171.3,69.0,23.51442507741869,Petite,92.9,73.5,97.7,2023,12,2,23,5,1,1,365.0,1.2639455782312925,0.7523029682702149,0.9508700102354146,2.482608695652174,1.808636434635071,Normal,1,1089.0019999999995,1,1,1,1,0.0,4356.008000000001,0.0,0.0,No History,No History,No History,No History,New,0.7133105802047781,2897.3237721843007,0.6914893617021277,4119.835555673759,4004.5763104166663,1,0,2,S,1,F_Petite,Female_Outerwear,Young,Tall,Average,5.759016393442636,0.4934426229508233,-0.15409836065573757,3.3967213114754173
India,App,Nike,Bottoms,Skirt,Pink,Denim,3007.96,15,2556.766,Unisex,23,158.4,67.9,27.06197071727375,Apple,91.0,71.6,94.8,2024,9,30,18,0,0,4,365.0,1.2709497206703912,0.7552742616033755,0.959915611814346,2.332842415316642,1.6972017903983394,Overweight,1,451.194,1,0,1,1,1.0,2556.766,0.0,0.0,No History,No History,No History,No History,New,0.6321243523316062,3016.233515544041,0.7043357933579336,1711.5967151752768,1789.2865210674158,1,0,1,XS,1,Other,Unisex_Bottoms,Young,Short,Average,-7.718402298850549,-2.4885632183908086,-3.6379310344827616,1.8597701149425205
India,Web,Roadster,Ethnicwear,Lehenga,Olive,Blends,2044.81,35,1329.1265,Female,40,166.1,49.4,17.905550756980716,Apple,82.3,65.7,88.1,2023,10,18,21,2,0,4,365.0,1.252663622526636,0.7457434733257663,0.9341657207718502,3.362348178137652,1.5345048325646662,Underweight,1,715.6834999999999,1,0,1,1,0.0,1329.1265,0.0,0.0,No History,No History,No History,No History,New,0.6773648648648649,2299.651870777027,0.7192982456140351,3781.1896993620417,3997.402266816144,1,0,1,XS,1,Other,Female_Ethnicwear,Adult,Average,Light,-0.029629629629624787,-11.264814814814812,-9.251851851851853,-5.8370370370370495
India,Marketplace,W,Ethnicwear,Lehenga,Black,Wool,5708.28,70,1712.4840000000002,Male,29,174.6,50.5,16.56543708479798,Pear,89.5,73.7,88.2,2023,12,5,18,1,0,1,365.0,1.21438263229308,0.8356009070294784,1.0147392290249433,3.4574257425742574,1.6060062567982598,Underweight,1,3995.796,1,0,1,1,0.0,1712.4840000000002,0.0,0.0,No History,No History,No History,No History,New,0.7166947723440135,2526.2054148397974,0.7192982456140351,3781.1896993620417,3997.402266816144,1,0,2,S,1,Other,Male_Ethnicwear,Young,Tall,Light,7.278553571428574,-3.3732142857142833,-0.7607142857142861,-5.501785714285717
India,Web,Van Heusen,Footwear,Running Shoes,Maroon,Blends,7114.9,60,2845.96,Female,34,146.0,64.1,30.487514863258024,Rectangle,88.7,69.4,91.4,2024,1,31,23,2,0,1,98.0,1.2780979827089336,0.7592997811816192,0.9704595185995624,2.262090483619345,1.553362397205147,Obese,1,4268.94,1,0,2,2,0.0,1892.30375,1348.673602591867,953.65625,S,Perfect,Tops,Zara,Beginner,0.660245183887916,2193.4145166374783,0.6825726141078838,4824.713633125864,4563.35247639485,1,0,-1,Other,1,Other,Female_Footwear,Adult,Short,Average,-18.890697674418618,-3.9534883720930196,-4.7767441860465,-1.9348837209302303
India,App,Marks & Spencer,Activewear,Track Pants,Red,Rayon,3074.48,10,2767.032,Female,36,161.3,55.0,21.13946318831533,Petite,84.3,66.9,89.3,2024,8,21,23,2,0,3,365.0,1.2600896860986546,0.7491601343784995,0.9440089585666294,2.932727272727273,1.5723722951788812,Normal,1,307.44799999999987,1,0,1,1,1.0,2767.032,0.0,0.0,No History,No History,No History,No History,New,0.7051926298157454,2221.556347571189,0.7184846505551927,1831.609422273024,1855.7318519230769,1,0,1,XS,1,F_Petite,Female_Activewear,Adult,Average,Light,-3.85337777777778,-9.653333333333322,-8.21777777777777,-5.164444444444442
India,Web,Mango,Activewear,Sports Bra,Purple,Wool,1329.17,10,1196.2530000000002,Male,36,175.7,67.3,21.80075534920243,Petite,96.4,78.9,93.0,2024,2,14,22,2,0,1,365.0,1.2217997465145751,0.8483870967741937,1.0365591397849463,2.610698365527489,1.8227715986306752,Normal,1,132.91699999999992,1,0,1,1,0.0,1196.2530000000002,0.0,0.0,No History,No History,No History,No History,New,0.7133105802047781,2897.3237721843007,0.7184846505551927,1831.609422273024,1783.965807017544,1,0,3,M,1,Other,Male_Activewear,Adult,Tall,Average,8.456818181818164,3.847727272727269,4.588636363636368,-0.02727272727271668
India,Store,Gap,Footwear,Sneakers,Green,Linen,8562.81,30,5993.967,Female,35,172.4,69.9,23.51812274912388,Athletic,93.5,73.9,98.4,2024,3,18,4,0,0,2,0.0,1.2652232746955343,0.7510162601626016,0.9502032520325204,2.4663805436337625,1.8270845194595364,Normal,1,2568.843,1,1,5,6,1.0,5993.967,0.0,0.0,5,Too Small,Footwear,Gap,Regular,0.7395659432387313,2498.905944908181,0.6825726141078838,4824.713633125864,4874.995316733068,5,1,-1,Other,1,F_Athletic,Female_Footwear,Adult,Tall,Average,4.982558139534888,-1.4348953488372018,-2.053488372093014,3.0244186046511743
India,App,U.S. Polo Assn.,Outerwear,Cardigan,Black,Blends,6561.05,20,5248.84,Female,33,162.6,53.1,20.084149180975206,Plus,83.5,66.4,88.8,2023,11,21,4,1,0,4,365.0,1.2575301204819276,0.7477477477477479,0.9403153153153152,3.062146892655367,1.5580948336440443,Normal,1,1312.21,1,1,1,1,0.0,5248.84,0.0,0.0,No History,No History,No History,No History,New,0.7243697478991596,2268.3449899159664,0.6914893617021277,4119.835555673759,4149.657768707483,1,0,1,XS,1,Other,Female_Outerwear,Adult,Average,Light,-1.7535714285714334,-8.653625000000005,-7.155357142857142,-4.742857142857133
India,Store,Marks & Spencer,Activewear,Running Shorts,Yellow,Silk,1041.28,20,833.024,Female,34,152.5,80.3,34.52835259338888,Rectangle,98.4,76.6,100.4,2024,11,12,0,1,0,4,0.0,1.2845953002610968,0.7629482071713146,0.9800796812749004,1.8991282689912827,1.7731319976092426,Obese,1,208.256,1,0,3,3,1.0,833.024,0.0,0.0,XS,Too Small,Activewear,Marks & Spencer,Beginner,0.7051926298157454,2221.556347571189,0.7184846505551927,1831.609422273024,1902.435391304348,3,1,1,XS,1,Other,Female_Activewear,Adult,Short,Heavy,-12.653377777777791,4.446666666666687,1.4822222222222194,5.935555555555567
UAE,Web,Forever 21,Activewear,Running Shorts,Grey,Leather,1240.55,30,868.3849999999999,Male,25,167.7,59.7,21.22795732647212,Apple,91.3,74.8,88.3,2023,11,9,4,3,0,4,365.0,1.2205882352941178,0.8471121177802945,1.0339750849377125,2.809045226130653,1.674718758135047,Normal,1,372.1650000000001,1,0,1,1,0.0,868.3849999999999,0.0,0.0,No History,No History,No History,No History,New,0.6994328922495274,2390.885741965973,0.7184846505551927,1831.609422273024,1902.435391304348,1,0,2,S,1,Other,Male_Activewear,Young,Average,Light,1.3716981132075432,-2.6113962264150956,-0.2528301886792548,-6.481132075471692
India,Web,Uniqlo,Tops,Blouse,Maroon,Wool,1135.01,5,1078.2595,Female,40,156.7,74.6,30.38091394422862,Plus,94.8,74.2,97.8,2024,6,25,18,1,0,3,0.0,1.277628032345013,0.7586912065439674,0.9693251533742332,2.1005361930294906,1.752690964455751,Obese,1,56.7505000000001,1,0,3,3,1.0,1078.2595,0.0,0.0,L,Too Large,Tops,Uniqlo,Beginner,0.6401446654611211,2511.5163444846294,0.6960877862595419,1051.7262104007634,1073.7931689373297,3,1,4,L,1,Other,Female_Tops,Adult,Short,Average,-10.594044776119404,-0.3820895522388099,-1.9074626865671576,2.2955223880596947
Singapore,App,Nike,Dresses,Bodycon,Grey,Rayon,2407.98,5,2287.581,Female,24,159.4,60.3,23.732346361591222,Inverted Triangle,86.9,68.7,91.3,2025,7,21,23,0,0,3,0.0,1.264919941775837,0.7524644030668127,0.9518072289156628,2.6434494195688227,1.6210828497396863,Normal,1,120.39899999999987,1,0,5,5,1.0,2287.581,0.0,0.0,M,Too Large,Dresses,Nike,Regular,0.6321243523316062,3016.233515544041,0.6848013816925734,2658.4379775474954,2823.5890384615386,5,1,3,M,1,Other,Female_Dresses,Young,Short,Average,-6.972340425531911,-7.368106382978709,-6.793617021276589,-3.3340425531914946
UAE,Store,Levi's,Bottoms,Shorts,Beige,Leather,2886.82,15,2453.797,Female,28,173.8,76.2,25.226408673117383,Plus,96.6,76.2,101.2,2025,6,27,2,4,0,3,0.0,1.2677165354330708,0.7529644268774703,0.9545454545454544,2.2808398950131235,1.906484467139208,Overweight,1,433.02300000000014,1,0,7,8,1.0,2453.797,0.0,0.0,XS,Too Small,Bottoms,Levi's,Expert,0.7116666666666667,2290.782280833333,0.7043357933579336,1711.5967151752768,1700.053324808184,7,1,1,XS,1,Other,Female_Bottoms,Young,Tall,Heavy,3.3610105263157948,1.0336526315789456,-0.20631578947369178,4.562105263157889
India,App,Calvin Klein,Dresses,Fit & Flare,Navy,Blends,4107.7,40,2464.62,Female,29,178.6,60.5,18.96673016080025,Athletic,90.4,72.0,96.4,2024,11,4,6,0,0,4,0.0,1.2555555555555555,0.7468879668049793,0.9377593360995852,2.9520661157024795,1.762894863744701,Normal,1,1643.08,1,0,4,7,1.0,2464.62,0.0,0.0,XS,Too Small,Dresses,Calvin Klein,Regular,0.7116357504215851,3198.191892074199,0.6848013816925734,2658.4379775474954,2703.526369942196,4,1,1,XS,1,F_Athletic,Female_Dresses,Young,Tall,Average,9.966634920634903,-4.928571428571416,-4.7507936507936535,2.038095238095238
